date,open,high,low,close,volume,ticker,avg_sentiment,num_articles,sentiment_ma3,sentiment_lag1,log_article_count,sentiment_volatility,sentiment_close_corr
2024-04-18,155.34,156.94,154.62,156.01,19883044,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-04-19,156.2,156.36,152.3,154.09,32615639,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-04-22,154.31,157.64,154.06,156.28,26446206,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-04-23,156.96,158.97,156.28,158.26,21151568,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-04-24,157.49,159.565,157.165,159.13,22779112,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-04-25,151.33,156.49,150.87,156.0,57109730,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-04-26,174.37,174.71,169.65,171.95,64665299,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-04-29,169.058,169.55,165.21,166.15,45610024,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-04-30,165.612,168.1,162.6,162.78,33562861,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-05-01,164.3,167.12,163.09,163.86,33493151,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-05-02,164.785,166.73,163.89,166.62,24294549,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-05-03,167.56,167.96,163.05,167.24,34662432,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-05-06,167.46,168.14,166.03,168.1,21871283,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-05-07,168.5,171.76,168.39,171.25,28039696,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-05-08,169.0,170.15,168.735,169.38,19569146,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-05-09,169.39,170.69,168.18,169.96,15346700,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-05-10,168.025,169.85,166.19,168.65,29799931,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-05-13,164.26,169.28,164.0,169.14,31327602,GOOGL,0.0,0.0,0.0,0.0,0.0,0.0,
2024-05-14,169.77,171.25,168.8,170.34,25127138,GOOGL,-0.6171328970726501,47.0,-0.20571096569088335,0.0,3.871201010907891,0.23325431021872187,-0.7082496648189149
2024-05-15,170.63,172.65,170.51,172.51,26948370,GOOGL,-0.6221822126345201,55.0,-0.4131050365690567,-0.6171328970726501,4.02535169073515,0.3023654398645387,-0.8010083696417584
2024-05-16,173.29,175.115,172.69,174.18,27867947,GOOGL,-0.5796588462591171,50.0,-0.6063246519887624,-0.6221822126345201,3.9318256327243257,0.32437156906775305,-0.7860921210119972
2024-05-17,174.18,176.265,173.69,176.06,24479262,GOOGL,-0.45635620521944625,43.0,-0.5527324213710277,-0.5796588462591171,3.784189633918261,0.3089335047421863,-0.472743667289026
2024-05-20,176.192,178.77,176.08,176.92,22554400,GOOGL,-0.4817816553444698,29.0,-0.5059322356076777,-0.45635620521944625,3.4011973816621555,0.27640261146914363,0.8959100412755638
2024-05-21,176.9,178.15,175.81,177.85,16989369,GOOGL,-0.5502588393840384,47.0,-0.4961322333159848,-0.4817816553444698,3.871201010907891,0.2177368113015485,0.6834686598986204
2024-05-22,176.644,177.15,175.21,176.38,17880042,GOOGL,-0.6754509044248004,43.0,-0.5691637997177695,-0.5502588393840384,3.784189633918261,0.07877967195213677,0.15418126684515068
2024-05-23,177.07,178.25,172.95,173.55,21024935,GOOGL,-0.5858674874139387,43.0,-0.6038590770742591,-0.6754509044248004,3.784189633918261,0.07644596793678617,0.19292795423657585
2024-05-24,174.98,175.77,173.65,174.99,16579438,GOOGL,-0.6388436740094965,55.0,-0.6333873552827451,-0.5858674874139387,4.02535169073515,0.07876519455152327,0.3535906841706226
2024-05-28,174.45,177.27,174.365,176.4,20572157,GOOGL,-0.548175359410899,56.0,-0.5909621736114447,-0.6388436740094965,4.04305126783455,0.078813299131959,0.24355410539985717
2024-05-29,175.43,176.836,174.72,175.9,23388693,GOOGL,-0.5215016393100514,51.0,-0.5695068909101489,-0.548175359410899,3.9512437185814275,0.06719568063170396,0.01831096373151478
2024-05-30,175.2,175.22,171.79,172.11,22958677,GOOGL,-0.3469305836102542,68.0,-0.47220252744373487,-0.5215016393100514,4.23410650459726,0.10561638212062727,-0.5928506773762741
2024-05-31,171.86,173.06,169.44,172.5,37638876,GOOGL,-0.7402212055105912,38.0,-0.5362178094769656,-0.3469305836102542,3.6635616461296463,0.12717025364488813,-0.09605979558937373
2024-06-03,172.54,174.525,171.16,173.17,27459118,GOOGL,-0.35753432187167083,44.0,-0.4815620369975054,-0.7402212055105912,3.8066624897703196,0.14300448996869827,-0.1581890017445172
2024-06-04,173.28,173.845,171.89,173.79,26879596,GOOGL,-0.648289868706151,57.0,-0.582015132029471,-0.35753432187167083,4.060443010546419,0.1486034054284477,-0.11065027894019623
2024-06-05,175.2,176.645,173.9339,175.41,22068519,GOOGL,-0.7700984127381268,51.0,-0.5919742011053163,-0.648289868706151,3.9512437185814275,0.16951193247383076,-0.5765461277651519
2024-06-06,175.895,177.15,175.75,176.73,23251013,GOOGL,-0.6817617872928051,47.0,-0.700050022912361,-0.7700984127381268,3.871201010907891,0.1751455868070524,-0.3345812073721528
2024-06-07,177.05,177.87,174.3,174.46,19661399,GOOGL,-0.5548393536697734,44.0,-0.6688998512335685,-0.6817617872928051,3.8066624897703196,0.1737084335835072,-0.7092239283471113
2024-06-10,174.97,177.06,172.76,175.01,23779218,GOOGL,-0.52263072714573,41.0,-0.5864106227027696,-0.5548393536697734,3.7376696182833684,0.14353617975418492,-0.3683945960266476
2024-06-11,176.22,176.84,173.7701,176.62,21540582,GOOGL,-0.5688641892104852,61.0,-0.5487780900086628,-0.52263072714573,4.127134385045092,0.13192096358296684,-0.2930039468593442
2024-06-12,178.25,180.41,176.11,177.79,27864737,GOOGL,-0.4564394950866699,29.0,-0.5159781371476284,-0.5688641892104852,3.4011973816621555,0.1061081961040129,0.09879860580503194
2024-06-13,176.11,176.74,174.88,175.16,20913299,GOOGL,-0.5095622225241228,55.0,-0.5116219689404259,-0.4564394950866699,4.02535169073515,0.1086027387584406,0.5355760874351151
2024-06-14,174.22,177.0623,174.15,176.79,18063555,GOOGL,-0.5780337308134351,35.0,-0.5146784828080759,-0.5095622225241228,3.58351893845611,0.07023083691253972,0.17839314065367112
2024-06-17,175.46,178.36,174.81,177.24,19618497,GOOGL,-0.6201051764867522,44.0,-0.5692337099414367,-0.5780337308134351,3.8066624897703196,0.05322058743211638,0.001971831584728635
2024-06-18,177.14,177.385,174.1042,175.09,21869857,GOOGL,-0.711261200661562,49.0,-0.6364667026539165,-0.6201051764867522,3.912023005428146,0.08291300274825908,0.4598596558517684
2024-06-20,175.37,177.29,174.99,176.3,20160085,GOOGL,-0.5726182407803005,45.0,-0.6346615393095383,-0.711261200661562,3.828641396489095,0.08060542055998408,0.08684878909225054
2024-06-21,177.0,180.85,176.61,179.63,58582743,GOOGL,-0.7565823106133208,49.0,-0.6801539173517277,-0.5726182407803005,3.912023005428146,0.10592383646984961,-0.4097940605256187
2024-06-24,180.16,180.89,178.67,179.22,18298012,GOOGL,-0.581078286106522,37.0,-0.6367596125000478,-0.7565823106133208,3.6375861597263857,0.0862983301079769,-0.09763490309976293
2024-06-25,179.62,184.29,179.42,184.03,23235589,GOOGL,-0.8059308294739042,42.0,-0.7145304753979157,-0.581078286106522,3.7612001156935624,0.09610882698777726,-0.5718213570950342
2024-06-26,182.63,184.51,182.48,183.88,19838972,GOOGL,-0.6931210976380568,65.0,-0.6933767377394943,-0.8059308294739042,4.189654742026425,0.08918460156500782,-0.7256986584978506
2024-06-27,184.18,186.05,184.02,185.41,18848884,GOOGL,-0.7478246175009629,29.0,-0.748958848204308,-0.6931210976380568,3.4011973816621555,0.0886098295457002,-0.5432849036424401
2024-06-28,184.32,185.13,181.96,182.15,29156644,GOOGL,-0.7015450380065225,66.0,-0.7141635843818473,-0.7478246175009629,4.204692619390966,0.08839741753513514,-0.8467174212127541
2024-07-01,183.03,183.88,181.3,182.99,16006128,GOOGL,-0.1410880982875824,25.0,-0.5301525845983558,-0.7015450380065225,3.258096538021482,0.227796110899797,-0.38351984126775274
2024-07-02,182.05,185.57,181.56,185.24,17372485,GOOGL,-0.14621737128809878,19.0,-0.32961683586073454,-0.1410880982875824,2.995732273553991,0.2825899615324271,0.07210111525563544
2024-07-03,184.85,186.09,184.0,185.82,10242126,GOOGL,-0.37303991339824816,27.0,-0.22011512765797644,-0.14621737128809878,3.332204510175204,0.2890604328983263,0.10691034904342055
2024-07-05,185.855,190.86,185.8,190.6,20967450,GOOGL,-0.10017266694237204,17.0,-0.20647665054290631,-0.37303991339824816,2.8903717578961645,0.2939330403532116,0.5718741033931481
2024-07-08,189.895,190.17,187.78,189.03,21035886,GOOGL,-0.30231637159983316,15.0,-0.2585096506468178,-0.10017266694237204,2.772588722239781,0.2682304298430229,0.005801169996661306
2024-07-09,190.31,191.36,188.72,188.98,15141312,GOOGL,-0.31118473907311756,12.0,-0.2378912592051076,-0.30231637159983316,2.5649493574615367,0.20633769315538686,0.24038181261137959
2024-07-10,189.15,191.75,189.03,191.18,15952454,GOOGL,-0.7822786006662581,18.0,-0.4652599037797363,-0.31118473907311756,2.9444389791664403,0.23325172995629243,-0.2177480596089979
2024-07-11,189.845,190.86,185.08,185.57,25625784,GOOGL,-0.5294990592143115,17.0,-0.5409874663178957,-0.7822786006662581,2.8903717578961645,0.23311497726278124,0.041227167536757335
2024-07-12,185.08,187.11,184.49,185.07,22898406,GOOGL,-0.6439803105134231,13.0,-0.6519193234646643,-0.5294990592143115,2.6390573296152584,0.23169229415314235,-0.008247361242863228
2024-07-15,184.92,188.24,184.92,186.53,16474043,GOOGL,-0.27300348012678083,31.0,-0.48216094995150516,-0.6439803105134231,3.4657359027997265,0.23909198299885545,-0.2580892842695167
2024-07-16,187.36,188.68,183.3736,183.92,18290722,GOOGL,-0.5633767537581615,39.0,-0.4934535147994552,-0.27300348012678083,3.6888794541139363,0.19590975562021132,-0.4439390100241304
2024-07-17,182.965,183.55,179.9,181.02,20734071,GOOGL,-0.6562037240299914,72.0,-0.4975279859716446,-0.5633767537581615,4.290459441148391,0.18585592933039854,0.6954920014931186
2024-07-18,181.93,182.5,176.47,177.69,25315727,GOOGL,-0.5320647202554296,61.0,-0.5838817326811941,-0.6562037240299914,4.127134385045092,0.15773576906649747,0.4117802884392684
2024-07-19,178.88,180.29,177.13,177.66,18881885,GOOGL,0.0,0.0,-0.39608948142847367,-0.5320647202554296,0.0,0.23789150554133126,-0.16100485312597104
2024-07-22,180.59,182.7,180.23,181.67,24100345,GOOGL,-0.19393434488412106,33.0,-0.24199968837985023,0.0,3.5263605246161616,0.25407734949687144,-0.40080907743647987
2024-07-23,182.05,183.61,181.54,181.79,36352714,GOOGL,-0.6937124843293048,94.0,-0.2958822764044753,-0.19393434488412106,4.553876891600541,0.2623071123795691,-0.4186196091499175
2024-07-24,173.6,176.19,171.82,172.63,49585203,GOOGL,-0.5701369673314721,99.0,-0.4859279321816327,-0.6937124843293048,4.605170185988092,0.2593268929512229,0.1054597655846101
2024-07-25,172.52,173.42,167.19,167.28,44851973,GOOGL,0.9255427122116089,1.0,-0.11276891314972266,-0.5701369673314721,0.6931471805599453,0.5761004257388611,-0.6975094072759324
2024-07-26,167.15,168.09,164.06,167.0,41336886,GOOGL,-0.49473373042909724,38.0,-0.04644266184965349,0.9255427122116089,3.6635616461296463,0.5599342466713287,-0.4546951247213891
2024-07-29,168.83,170.43,167.99,169.53,20293822,GOOGL,-0.5908334671326403,53.0,-0.05334149511670955,-0.49473373042909724,3.9889840465642745,0.565755857979292,-0.48712406785851226
2024-07-30,170.24,171.2299,168.44,170.29,18959686,GOOGL,-0.7079299750887318,81.0,-0.5978323908834898,-0.5908334671326403,4.406719247264253,0.5806348364703802,-0.5375742593002798
2024-07-31,173.24,174.245,170.01,171.54,25729090,GOOGL,-0.27224767208099365,3.0,-0.5236703714341219,-0.7079299750887318,1.3862943611198906,0.578275318222768,-0.45722136560459115
2024-08-01,170.25,174.05,168.88,170.76,24531392,GOOGL,-0.6391727459430695,50.0,-0.5397834643709317,-0.27224767208099365,3.9318256327243257,0.5731136772787071,0.14919568731270588
2024-08-02,166.44,168.51,164.67,166.66,29130102,GOOGL,-0.65481938701123,64.0,-0.5220799350117643,-0.6391727459430695,4.174387269895637,0.5797437883525319,0.5035322653399806
2024-08-05,155.5,164.43,154.93,159.25,53630673,GOOGL,-0.6665244722177112,63.0,-0.6535055350573369,-0.65481938701123,4.1588830833596715,0.14993804309721034,0.40760734261627224
2024-08-06,159.33,160.57,156.41,158.29,49004561,GOOGL,-0.6144358377004492,58.0,-0.6452598989764634,-0.6665244722177112,4.07753744390572,0.14600851998869152,0.5403617523338309
2024-08-07,161.25,162.98,158.47,158.94,25138573,GOOGL,-0.5523007527778023,38.0,-0.6110870208986542,-0.6144358377004492,3.6635616461296463,0.14679640342904907,-0.4017832887812803
2024-08-08,160.51,163.69,160.21,162.03,25578839,GOOGL,-0.8208916041315818,49.0,-0.6625427315366111,-0.5523007527778023,3.912023005428146,0.16713471008456018,-0.341771786870661
2024-08-09,160.01,163.79,159.06,163.67,28602285,GOOGL,-0.624357008934021,40.0,-0.6658497886144684,-0.8208916041315818,3.713572066704308,0.08267671674306905,-0.42147117389193767
2024-08-12,164.35,164.9,161.84,162.29,15895286,GOOGL,0.0,0.0,-0.4817495376885342,-0.624357008934021,0.0,0.261132658277509,0.1416717937203531
2024-08-13,163.41,164.73,162.97,164.16,18551690,GOOGL,-0.6519505164840005,44.0,-0.4254358418060072,0.0,3.8066624897703196,0.26096472379711994,-0.08156394991834373
2024-08-14,162.4,163.22,157.71,160.37,40591126,GOOGL,-0.6207463834966932,70.0,-0.4242322999935646,-0.6519505164840005,4.2626798770413155,0.2584555473471819,-0.049881777410094745
2024-08-15,160.5,161.635,159.61,161.3,31524252,GOOGL,-0.669173599317156,58.0,-0.6472901664326166,-0.6207463834966932,4.07753744390572,0.2613667766473763,-0.02849154515858396
2024-08-16,161.47,165.06,161.13,162.96,24208647,GOOGL,-0.6542964986590452,43.0,-0.6480721604909648,-0.669173599317156,3.784189633918261,0.2635197697740723,0.0027419488648114197
2024-08-19,165.28,166.69,164.26,166.67,22416185,GOOGL,-0.6036833478137851,32.0,-0.6423844819299954,-0.6542964986590452,3.4965075614664802,0.24196931430260946,0.44640006833954315
2024-08-20,166.9,168.64,166.82,167.18,18341533,GOOGL,-0.343138208312373,31.0,-0.5337060182617345,-0.6036833478137851,3.4657359027997265,0.2500625324601768,0.698546073888464
2024-08-21,165.15,166.85,164.67,165.85,22901997,GOOGL,-0.4814384537083762,28.0,-0.4760866699448448,-0.343138208312373,3.367295829986474,0.12007432144726678,0.767519206710699
2024-08-22,167.26,167.59,163.31,163.8,22493275,GOOGL,-0.6204213990105523,45.0,-0.4816660203437671,-0.4814384537083762,3.828641396489095,0.11726153365583614,0.7478883156151002
2024-08-23,164.72,166.18,163.83,165.62,13955741,GOOGL,-0.530040567921054,31.0,-0.5439668068799941,-0.6204213990105523,3.4657359027997265,0.11577485509262599,0.6496784527998672
2024-08-26,166.38,167.55,164.455,166.16,14190417,GOOGL,-0.6119371394316355,30.0,-0.5874663687877474,-0.530040567921054,3.4339872044851463,0.1083530298347985,0.7479309763026659
2024-08-27,165.835,166.4426,164.46,164.68,11821941,GOOGL,-0.5477514048417409,30.0,-0.5632430373981435,-0.6119371394316355,3.4339872044851463,0.09814472197490738,0.40738166876986504
2024-08-28,165.035,165.6,161.5284,162.85,16407444,GOOGL,-0.5764646500349044,40.0,-0.5787177314360936,-0.5477514048417409,3.713572066704308,0.09542811604405285,0.14053725877414913
2024-08-29,164.31,165.97,160.25,161.78,19699767,GOOGL,-0.5946600711023485,37.0,-0.5729587086596646,-0.5764646500349044,3.6375861597263857,0.04963112657953849,0.21682006865287662
2024-08-30,162.615,163.66,161.6925,163.38,22123811,GOOGL,-0.5591344878529058,33.0,-0.5767530696633862,-0.5946600711023485,3.5263605246161616,0.03365944027370893,-0.16564276122451577
2024-09-03,161.72,161.85,156.48,157.36,38945301,GOOGL,-0.6681035321492416,26.0,-0.6072993637014986,-0.5591344878529058,3.295836866004329,0.04631086975516971,0.9963433783338638
2024-09-04,156.655,159.0,155.9616,156.45,19197458,GOOGL,-0.6967549882829189,40.0,-0.6413310027616888,-0.6681035321492416,3.713572066704308,0.05582016289873939,0.9964543128678325
2024-09-05,156.3,159.45,155.9805,157.24,18688747,GOOGL,-0.5963720010744559,37.0,-0.6537435071688721,-0.6967549882829189,3.6375861597263857,0.05593915382684448,0.8046378143957944
2024-09-06,157.3,157.83,150.55,150.92,37912130,GOOGL,-0.7385401666164398,45.0,-0.677222385324605,-0.5963720010744559,3.828641396489095,0.06819025952012012,0.8884587100464131
2024-09-09,152.51,153.4,147.215,148.71,39260451,GOOGL,-0.5429222680426933,37.0,-0.6259448119111963,-0.7385401666164398,3.6375861597263857,0.07376448626138589,-0.23366113212537898
2024-09-10,150.45,151.27,148.34,148.66,31118765,GOOGL,-0.6776036106157994,69.0,-0.6530220150916441,-0.5429222680426933,4.248495242049359,0.07416401455191818,-0.068533067455589
2024-09-11,149.92,151.5,147.52,151.16,29607693,GOOGL,-0.6605798169127051,53.0,-0.6270352318570659,-0.6776036106157994,3.9889840465642745,0.06510559332716251,0.13971200031075162
2024-09-12,153.8,154.82,152.65,154.69,29695048,GOOGL,-0.6804210926805224,35.0,-0.672868173403009,-0.6605798169127051,3.58351893845611,0.06570108666596132,-0.41915362932986533
2024-09-13,155.43,158.38,155.21,157.46,29591152,GOOGL,-0.5506070459761271,41.0,-0.6305359851897848,-0.6804210926805224,3.7376696182833684,0.07342234007055748,0.17773768529237233
2024-09-16,157.31,158.25,156.6,158.06,18379775,GOOGL,-0.5908030131283928,51.0,-0.6072770505950141,-0.5506070459761271,3.9512437185814275,0.07394267648246494,0.7852066151253779
2024-09-17,159.02,160.55,158.375,159.32,20715612,GOOGL,-0.664031801664311,46.0,-0.6018139535896103,-0.5908030131283928,3.8501476017100584,0.06063459851470962,0.40852633279144146
2024-09-18,159.86,160.5,158.595,159.81,23677315,GOOGL,-0.6247313571412388,82.0,-0.6265220573113143,-0.664031801664311,4.418840607796598,0.04925150834344269,0.22536391719288126
2024-09-19,163.71,163.79,161.34,162.14,26587733,GOOGL,-0.4918420538306236,36.0,-0.5935350708787245,-0.6247313571412388,3.6109179126442243,0.06892541440863804,0.38509774100875516
2024-09-20,163.5,163.73,162.06,163.59,40896438,GOOGL,-0.6586025941830415,26.0,-0.5917253350516346,-0.4918420538306236,3.295836866004329,0.06868244195744014,0.10972274311723924
2024-09-23,164.35,165.49,161.67,161.85,24150852,GOOGL,-0.5575952782775416,33.0,-0.5693466420970689,-0.6586025941830415,3.5263605246161616,0.06274439186644289,0.27714887000918664
2024-09-24,163.03,163.2158,160.69,162.29,23332147,GOOGL,-0.5294650535325747,37.0,-0.5818876419977194,-0.5575952782775416,3.6375861597263857,0.06547211163639102,-0.002582143222630411
2024-09-25,161.47,162.81,161.3,161.49,18869199,GOOGL,-0.4400284647941589,45.0,-0.5090295988680917,-0.5294650535325747,3.828641396489095,0.0860289485814086,-0.8948423706567176
2024-09-26,163.64,164.08,162.28,162.73,20319336,GOOGL,-0.6231855548918247,40.0,-0.5308930244061861,-0.4400284647941589,3.713572066704308,0.07945400271258128,-0.9060961689390152
2024-09-27,162.81,165.7,162.6261,163.95,21101307,GOOGL,-0.38367795944213867,30.0,-0.4822973263760408,-0.6231855548918247,3.4339872044851463,0.09734077672166548,0.3363302633406865
2024-09-30,163.32,166.15,163.26,165.85,20481303,GOOGL,-0.4899251396749534,51.0,-0.4989295513363056,-0.38367795944213867,3.9512437185814275,0.09745663906781724,0.15224264837663673
2024-10-01,167.685,169.16,164.58,166.99,28338123,GOOGL,-0.6201604110129336,47.0,-0.4979211700433419,-0.4899251396749534,3.871201010907891,0.08950202239694768,-0.3416892503651731
2024-10-02,166.42,167.52,164.73,165.86,17760179,GOOGL,-0.6936495336326393,37.0,-0.6012450281068421,-0.6201604110129336,3.6375861597263857,0.11105784600750686,-0.2552936834859008
2024-10-03,164.41,166.64,163.923,165.86,15073101,GOOGL,-0.6969179601039527,53.0,-0.6702426349165086,-0.6936495336326393,3.9889840465642745,0.1255024186850818,-0.6988549386146755
2024-10-04,168.06,168.23,165.48,167.06,19093724,GOOGL,-0.7045931271144322,35.0,-0.6983868736170081,-0.6969179601039527,3.58351893845611,0.1217496142371111,-0.2320652742115288
2024-10-07,167.72,168.48,162.75,162.98,22463140,GOOGL,-0.41263528362564417,23.0,-0.6047154569480098,-0.7045931271144322,3.1780538303479458,0.140179173379634,-0.8565001007022104
2024-10-08,163.94,164.725,162.87,164.38,23072733,GOOGL,-0.5612216096590547,68.0,-0.5594833401330437,-0.41263528362564417,4.23410650459726,0.11414382944238023,-0.9554943253453648
2024-10-09,163.45,164.84,159.74,161.86,31181774,GOOGL,-0.6707239934104554,94.0,-0.5481936288983847,-0.5612216096590547,4.553876891600541,0.10604088345782535,-0.48493323338593897
2024-10-10,160.87,163.07,160.395,162.08,14144068,GOOGL,-0.5567923997129712,42.0,-0.5962460009274938,-0.6707239934104554,3.7612001156935624,0.10897237599614688,-0.4049148259574105
2024-10-11,162.13,163.9,161.235,163.24,15344251,GOOGL,-0.530850717654595,39.0,-0.5861223702593406,-0.5567923997129712,3.6888794541139363,0.10643090543012788,0.35509555603680626
2024-10-14,163.64,166.226,163.4,164.96,19016141,GOOGL,-0.4684122001582926,44.0,-0.5186851058419529,-0.530850717654595,3.8066624897703196,0.10336178694808913,0.7591367405697105
2024-10-15,165.785,167.68,164.625,165.46,20247195,GOOGL,-0.5667780728663429,59.0,-0.5220136635597435,-0.4684122001582926,4.0943445622221,0.08159435626253189,0.6022206791853992
2024-10-16,164.53,165.8,163.74,165.16,16406030,GOOGL,-0.5437067217972814,49.0,-0.5262989982739722,-0.5667780728663429,3.912023005428146,0.06021472574798412,0.19749763742338902
2024-10-17,165.73,166.37,162.76,162.93,21453395,GOOGL,-0.6488839082027736,38.0,-0.5864562342887993,-0.5437067217972814,3.6635616461296463,0.06963569429513666,0.5062144636617063
2024-10-18,163.19,164.71,163.08,163.42,19757661,GOOGL,-0.6059019273767868,48.0,-0.599497519125614,-0.6488839082027736,3.8918202981106265,0.05710632267807777,0.7520052633558172
2024-10-21,162.95,164.5,162.62,164.07,20946455,GOOGL,-0.7243456443150839,30.0,-0.6597104932982149,-0.6059019273767868,3.4339872044851463,0.08415455439021507,0.5745684065057889
2024-10-22,162.98,165.77,162.98,165.14,16568121,GOOGL,-0.574377715587616,27.0,-0.6348750957598289,-0.7243456443150839,3.332204510175204,0.08111523215538459,0.5504592398077061
2024-10-23,164.76,165.82,161.925,162.78,18280518,GOOGL,-0.6072108253188755,23.0,-0.6353113950738585,-0.574377715587616,3.1780538303479458,0.06074966650626323,0.1416485987758812
2024-10-24,162.83,163.33,161.01,162.72,22412527,GOOGL,-0.7609311750401622,46.0,-0.6475065719822178,-0.6072108253188755,3.8501476017100584,0.07916577709966667,0.4107673609151615
2024-10-25,163.67,165.59,163.42,165.27,19828884,GOOGL,-0.7807964308317318,43.0,-0.7163128103969232,-0.7609311750401622,3.784189633918261,0.0827810323912927,0.008501837326916704
2024-10-28,168.75,168.75,163.95,166.72,32138641,GOOGL,-0.6903690590577967,68.0,-0.7440322216432302,-0.7807964308317318,4.23410650459726,0.08235270186028608,-0.021831983659636813
2024-10-29,167.73,170.38,167.0896,169.68,42169025,GOOGL,-0.9304482936859131,1.0,-0.8005379278584805,-0.6903690590577967,0.6931471805599453,0.11858071118303883,-0.7380692989722587
2024-10-30,180.68,182.02,174.0599,174.46,68890787,GOOGL,0.06514511108398438,10.0,-0.5185574138865752,-0.9304482936859131,2.3978952727983707,0.32098391471566134,0.731628427739197
2024-10-31,173.13,176.82,171.0,171.11,44768981,GOOGL,-0.47196724281666125,94.0,-0.4457568084728633,0.06514511108398438,4.553876891600541,0.3252519191008053,0.793220112795538
2024-11-01,170.07,172.32,168.88,171.29,31796477,GOOGL,-0.6402504673370948,78.0,-0.3490241996899239,-0.47196724281666125,4.3694478524670215,0.32567011070801516,0.7746639643178562
2024-11-04,169.93,170.73,168.011,169.24,21492744,GOOGL,-0.42490691907944217,31.0,-0.5123748764110662,-0.6402504673370948,3.4657359027997265,0.322985524307128,0.7848953555313027
2024-11-05,169.43,170.53,168.84,169.74,18242050,GOOGL,-0.1357003719341464,41.0,-0.4002859194502278,-0.42490691907944217,3.7376696182833684,0.3389183265264481,0.5112135358323695
2024-11-06,173.8,176.94,173.5,176.51,33695538,GOOGL,-0.1375460982322693,30.0,-0.23271779641528598,-0.1357003719341464,3.4339872044851463,0.34102382858896696,0.37951913337100646
2024-11-07,177.41,181.08,177.19,180.75,25352939,GOOGL,-0.4669674543234018,26.0,-0.2467379748299392,-0.1375460982322693,3.295836866004329,0.24958010637292857,-0.01219939481655927
2024-11-08,180.645,180.9,178.08,178.35,22006182,GOOGL,-0.22681906223297119,20.0,-0.2771108715962141,-0.4669674543234018,3.044522437723423,0.19331722704519302,-0.18488534711962654
2024-11-11,178.58,180.545,178.47,180.35,17450354,GOOGL,-0.24472828130973012,19.0,-0.31283826595536773,-0.22681906223297119,2.995732273553991,0.18998896532373108,-0.6847328521251703
2024-11-12,179.82,182.49,179.39,181.62,25134905,GOOGL,-0.22839495167136192,24.0,-0.23331409840468775,-0.24472828130973012,3.2188758248682006,0.13071480134208266,-0.5757508615276734
2024-11-13,180.46,180.96,178.54,178.88,23184003,GOOGL,-0.39683496952056885,35.0,-0.2899860675005536,-0.22839495167136192,3.58351893845611,0.12536382240023472,-0.0046584878039427095
2024-11-14,178.28,178.82,174.3218,175.58,31007457,GOOGL,-0.4761326689930523,34.0,-0.36712086339499433,-0.39683496952056885,3.5553480614894135,0.13376003549810378,0.7869046216746521
2024-11-15,173.73,174.14,171.22,172.49,32504649,GOOGL,-0.47977759631780476,26.0,-0.450915078277142,-0.4761326689930523,3.295836866004329,0.12177638229278898,0.9078540460683441
2024-11-18,173.42,175.438,172.9,175.3,20206613,GOOGL,-0.4154728630493427,29.0,-0.4571277094533999,-0.47977759631780476,3.4011973816621555,0.11563465206934712,0.895464784941454
2024-11-19,173.72,178.87,173.56,178.12,23434925,GOOGL,-0.5152344892664653,41.0,-0.4701616495445376,-0.4154728630493427,3.7376696182833684,0.11472959652345438,0.2182480850559108
2024-11-20,177.34,177.675,173.78,175.98,18997111,GOOGL,-0.3474302905447343,34.0,-0.4260458809535141,-0.5152344892664653,3.5553480614894135,0.09780844322888288,-0.07693635214690636
2024-11-21,173.9,174.13,163.7,167.63,59734379,GOOGL,-0.5333819330578119,71.0,-0.4653489042896705,-0.3474302905447343,4.276666119016055,0.0674386470187154,0.4450713023505947
2024-11-22,165.85,166.46,163.9,164.76,38604587,GOOGL,-0.3322709035128355,48.0,-0.4043610423717939,-0.5333819330578119,3.8918202981106265,0.07957081217304622,-0.1866614793396136
2024-11-25,166.09,168.63,165.6072,167.65,33135263,GOOGL,-0.5349640190601349,10.0,-0.46687228521026075,-0.3322709035128355,2.3978952727983707,0.0864832201940561,-0.05164690945990819
2024-11-26,167.63,169.82,167.58,169.12,20486720,GOOGL,-0.5313726945927268,38.0,-0.46620253905523246,-0.5349640190601349,3.6635616461296463,0.09138273494445288,0.24537049547247783
